C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_07_618.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_07_618.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_07_618.jpg,0,0,0,4.04924E-07
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_07_695.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_07_695.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_07_695.jpg,0,0,0,7.72304E-06
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_07_772.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_07_772.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_07_772.jpg,0,0,0,9.814144E-06
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_07_845.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_07_845.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_07_845.jpg,0,0,0,1.915886E-05
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_07_924.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_07_924.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_07_924.jpg,0,0,0,3.871342E-06
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_07_999.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_07_999.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_07_999.jpg,0,0,0,1.800919E-06
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_070.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_070.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_070.jpg,0,0,0,1.007844E-05
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_146.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_146.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_146.jpg,0,0,0,1.403914E-05
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_216.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_216.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_216.jpg,0,0,0,3.895375E-06
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_285.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_285.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_285.jpg,0,0.2086956,0,0.04540013
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_352.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_352.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_352.jpg,0,0.4104429,0,0.4259617
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_426.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_426.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_426.jpg,0,0.5922846,0,0.8011159
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_505.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_505.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_505.jpg,0,0.8246475,0,1.438939
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_582.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_582.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_582.jpg,-0.2,1,0,2.38828
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_659.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_659.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_659.jpg,0,1,0,3.311143
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_733.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_733.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_733.jpg,0,1,0,4.252265
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_812.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_812.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_812.jpg,0,1,0,5.183716
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_910.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_910.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_910.jpg,-0.15,1,0,6.333725
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_08_980.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_08_980.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_08_980.jpg,0,1,0,7.009765
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_055.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_055.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_055.jpg,0,1,0,7.91774
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_133.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_133.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_133.jpg,-0.1,1,0,8.818991
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_207.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_207.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_207.jpg,-0.25,1,0,9.477411
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_286.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_286.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_286.jpg,0,1,0,10.3636
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_374.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_374.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_374.jpg,0,1,0,11.5658
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_449.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_449.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_449.jpg,-0.2,1,0,12.3831
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_524.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_524.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_524.jpg,-0.35,1,0,12.9526
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_595.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_595.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_595.jpg,0,1,0,13.7754
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_663.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_663.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_663.jpg,0,1,0,14.31882
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_735.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_735.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_735.jpg,0,1,0,15.22793
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_802.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_802.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_802.jpg,-0.15,1,0,15.95911
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_874.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_874.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_874.jpg,-0.35,1,0,16.76699
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_09_950.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_09_950.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_09_950.jpg,-0.5500001,1,0,17.50641
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_028.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_028.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_028.jpg,-0.7,1,0,17.88502
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_105.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_105.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_105.jpg,0,1,0,18.55087
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_175.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_175.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_175.jpg,0,1,0,19.3088
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_241.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_241.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_241.jpg,0,1,0,19.95223
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_319.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_319.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_319.jpg,0,1,0,20.75384
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_395.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_395.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_395.jpg,0,1,0,21.54697
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_469.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_469.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_469.jpg,0,1,0,22.33345
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_541.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_541.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_541.jpg,-0.05,1,0,22.90446
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_612.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_612.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_612.jpg,-0.25,1,0,23.66351
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_688.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_688.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_688.jpg,-0.45,1,0,24.34507
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_757.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_757.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_757.jpg,-0.6000001,1,0,24.80133
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_823.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_823.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_823.jpg,0,1,0,25.248
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_903.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_903.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_903.jpg,0,1,0,25.96504
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_10_978.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_10_978.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_10_978.jpg,0,1,0,26.71421
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_052.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_052.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_052.jpg,-0.05,1,0,27.46506
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_125.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_125.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_125.jpg,-0.2,1,0,28.01419
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_204.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_204.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_204.jpg,-0.4,1,0,28.67721
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_276.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_276.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_276.jpg,0,1,0,29.28203
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_344.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_344.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_344.jpg,0,1,0,29.81333
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_416.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_416.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_416.jpg,0,1,0,30.18896
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_510.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_510.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_510.jpg,0,1,0,30.19057
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_584.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_584.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_584.jpg,-0.1,1,0,30.18884
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_655.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_655.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_655.jpg,-0.3,1,0,30.17074
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_726.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_726.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_726.jpg,-0.45,1,0,30.15256
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_801.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_801.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_801.jpg,-0.6500001,1,0,30.12778
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_876.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_876.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_876.jpg,0,1,0,30.16434
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_11_950.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_11_950.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_11_950.jpg,0,1,0,30.18254
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_029.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_029.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_029.jpg,0,1,0,30.18871
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_100.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_100.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_100.jpg,0,1,0,30.18993
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_172.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_172.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_172.jpg,0,1,0,30.19031
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_241.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_241.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_241.jpg,0.05,1,0,30.18976
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_319.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_319.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_319.jpg,0,1,0,30.18662
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_398.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_398.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_398.jpg,0,1,0,30.19003
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_465.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_465.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_465.jpg,0,1,0,30.18997
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_542.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_542.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_542.jpg,0,1,0,30.18974
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_618.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_618.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_618.jpg,0,1,0,30.19001
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_698.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_698.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_698.jpg,0,1,0,30.19049
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_765.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_765.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_765.jpg,0,1,0,30.18962
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_854.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_854.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_854.jpg,0,1,0,30.19045
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_12_923.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_12_923.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_12_923.jpg,0,1,0,30.19036
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_000.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_000.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_000.jpg,0,1,0,30.19
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_067.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_067.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_067.jpg,0,1,0,30.19135
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_136.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_136.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_136.jpg,0,1,0,30.19057
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_209.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_209.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_209.jpg,0,1,0,30.19039
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_287.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_287.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_287.jpg,-0.05,1,0,30.18975
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_355.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_355.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_355.jpg,-0.25,1,0,30.17445
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_437.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_437.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_437.jpg,0,1,0,30.19025
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_511.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_511.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_511.jpg,0,1,0,30.19023
C:\Users\Prathamesh\Desktop\DATA\IMG\center_2019_08_01_12_50_13_579.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\left_2019_08_01_12_50_13_579.jpg,C:\Users\Prathamesh\Desktop\DATA\IMG\right_2019_08_01_12_50_13_579.jpg,0,1,0,30.19027
